rho,methods,PE_value
0,fTS,0.113276163312243
0,fTS,0.0334601271526984
0,fTS,0.0272981357345692
0,fTS,0.0576270712000579
0,fTS,0.0396526583436272
0,fTS,0.0850125475858863
0,fTS,0.113077029392533
0,fTS,0.104752798482267
0,fTS,0.0669629016600235
0,fTS,0.0746389026543939
0,fTS,0.0876755474087858
0,fTS,0.0677876826935788
0,fTS,0.0412000011755318
0,fTS,0.0234455897234063
0,fTS,0.126256266752337
0,fTS,0.0281017492637379
0,fTS,0.0792911395162359
0,fTS,0.047215721705179
0,fTS,0.082553896277858
0,fTS,0.0936406036202975
0,fTS,0.0612904338244071
0,fTS,0.0375110607580091
0,fTS,0.0675405168525662
0,fTS,0.0134970652305808
0,fTS,0.0415436043285407
0,fTS,0.0415952704807629
0,fTS,0.0582203620476762
0,fTS,0.0582152481216429
0,fTS,0.0488078571423773
0,fTS,0.0554949159384934
0,fTS,0.0871916338607717
0,fTS,0.0075615248487344
0,fTS,0.0746491119173041
0,fTS,0.11646144508343
0,fTS,0.0663275821853957
0,fTS,0.0903952950919484
0,fTS,0.110147256547118
0,fTS,0.122368416857326
0,fTS,0.0311686212221629
0,fTS,0.0819071220257106
0,fTS,0.0696416718581485
0,fTS,0.10342733426969
0,fTS,0.0738969399363159
0,fTS,0.0422042999837509
0,fTS,0.0931436701088919
0,fTS,0.067614879187252
0,fTS,0.117363765886482
0,fTS,0.0675939553813794
0,fTS,0.0542135809039919
0,fTS,0.0084883500189612
0,fTS,0.0253641442617456
0,fTS,0.0870840129439208
0,fTS,0.120615815088891
0,fTS,0.0362820257796364
0,fTS,0.0775590928072587
0,fTS,0.0601968252493379
0,fTS,0.0903111645812205
0,fTS,0.0742612230470154
0,fTS,0.0643945039008125
0,fTS,0.0711532351291386
0,fTS,0.0787037484323831
0,fTS,0.0945111118747586
0,fTS,0.0588514948715047
0,fTS,0.0690383108811277
0,fTS,0.0224696653258154
0,fTS,0.0669441904039072
0,fTS,0.0854066727751916
0,fTS,0.107462612846574
0,fTS,0.0590057289048349
0,fTS,0.0411277848472045
0,fTS,0.0829602135504528
0,fTS,0.0842310028842443
0,LS_oracle,0.0742829469038657
0,LS_oracle,0.0483176780318861
0,LS_oracle,0.0867375792930727
0,LS_oracle,0.0378551248949974
0,LS_oracle,0.0903897249851568
0,LS_oracle,0.0434302800375008
0,LS_oracle,0.0414105371881506
0,LS_oracle,0.0348156420301837
0,LS_oracle,0.0888600371465784
0,LS_oracle,0.0653784527647612
0,LS_oracle,0.0200453865646302
0,LS_oracle,0.106037117824856
0,LS_oracle,0.107838175193291
0,LS_oracle,0.018115162002025
0,LS_oracle,0.100492491590347
0,LS_oracle,0.0543593971543799
0,LS_oracle,0.108825708576725
0,LS_oracle,0.0869130891448833
0,LS_oracle,0.0670897303831104
0,LS_oracle,0.0769960257031763
0,LS_oracle,0.0488330325571074
0,LS_oracle,0.0659511765355612
0,LS_oracle,0.083563184947294
0,LS_oracle,0.127855440725802
0,LS_oracle,0.081317237430911
0,LS_oracle,0.118917313135726
0,LS_oracle,0.0444144588135289
0,LS_oracle,0.0302508806337667
0,LS_oracle,0.13957124232735
0,LS_oracle,0.0801130531878758
0,LS_oracle,0.0760603872133516
0,LS_oracle,0.0106385497316186
0,LS_oracle,0.122963885873647
0,LS_oracle,0.0405882958502206
0,LS_oracle,0.119106812141277
0,LS_oracle,0.0258270338595985
0,LS_oracle,0.0770773037428218
0,LS_oracle,0.0665721305739784
0,LS_oracle,0.0947975051218848
0,LS_oracle,0.078254723913836
0,LS_oracle,0.088792313221933
0,LS_oracle,0.0760440321339926
0,LS_oracle,0.0393428665550812
0,LS_oracle,0.071559424069193
0,LS_oracle,0.0600096715931897
0,LS_oracle,0.0671807355322569
0,LS_oracle,0.0511763350313548
0,LS_oracle,0.0632135630145727
0,LS_oracle,0.0640505006645637
0,LS_oracle,0.0920239196779586
0,LS_oracle,0.058736161105283
0,LS_oracle,0.0155479656672006
0,LS_oracle,0.146932127158657
0,LS_oracle,0.032927989710096
0,LS_oracle,0.024137123512318
0,LS_oracle,0.0869070118698829
0,LS_oracle,0.0688316215160028
0,LS_oracle,0.0713993200198522
0,LS_oracle,0.0616500771143647
0,LS_oracle,0.0351737140729027
0,LS_oracle,0.0654439787458103
0,LS_oracle,-0.00592963395599122
0,LS_oracle,0.105672391760911
0,LS_oracle,0.132631450967502
0,LS_oracle,0.116262192545021
0,LS_oracle,0.0456414173857018
0,LS_oracle,0.00656146878699215
0,LS_oracle,0.0926189768206489
0,LS_oracle,0.0932018332931472
0,LS_oracle,0.0614246310020083
0,LS_oracle,0.100532934251509
0,LS_oracle,0.0682552329272992
0,LS_oracle,0.0765224503874693
0,LS_oracle,0.0548128367382463
0,LS_oracle,0.0457900146935446
0,LS_oracle,0.122722856212171
0,LS_oracle,0.0466611351142638
0,LS_oracle,0.0861469389705076
0,LS_oracle,0.114378144101316
0,LS_oracle,0.145086797994865
0,LS_oracle,0.0801133950756365
0,LS_oracle,0.0844427884522012
0,LS_oracle,0.0949427661959947
0,LS_oracle,0.0735061172360085
0,LS_oracle,0.0497869827430595
0,LS_oracle,0.030301829044818
0,LS_oracle,0.0407559718043782
0,LS_oracle,0.0583010786161189
0,LS_oracle,0.0227206984339834
0,LS_oracle,0.0434699782421841
0,LS_oracle,0.0931703096775562
0,LS_oracle,0.0596268735635332
0,LS_oracle,0.060099512276786
0,LS_oracle,0.0517394673826106
0,LS_oracle,0.0985345006999989
0,LS_oracle,0.0238475058548995
0,LS_oracle,0.0545993230052364
0,LS_oracle,0.0431171365294865
0,LS_oracle,0.0489165376614571
0,LS_oracle,0.0591420230453477
0,LS_oracle,0.0585060853156287
0,LS_oracle,0.102282497124444
0,LS_oracle,0.122352389375679
0,LS_oracle,0.102906976613715
0,LS_oracle,0.065958840928912
0,LS_oracle,0.134358596778881
0,LS_oracle,0.057141759987841
0,LS_oracle,0.0476828439037695
0,LS_oracle,0.0333837531917782
0,LS_oracle,0.0135710420139634
0,LS_oracle,0.129558248219087
0,LS_oracle,0.0690742004742753
0,LS_oracle,0.0565498866896728
0,LS_oracle,0.00241045960606967
0,LS_oracle,0.0519414790590123
0,LS_oracle,0.0548171187937798
0,LS_oracle,0.0212921527253334
0,LS_oracle,0.145415602042266
0,LS_oracle,0.0752256197698258
0,LS_oracle,0.079977806747731
0,LS_oracle,0.119554073868322
0,LS_oracle,0.0558007699949288
0,LS_oracle,0.0815997020567536
0,LS_oracle,0.0778829115303989
0,LS_oracle,0.00130549465697638
0,LS_oracle,0.145902119126026
0,LS_oracle,0.109970717050148
0,LS_oracle,0.087210261636758
0,LS_oracle,0.113932942657971
0,LS_oracle,0.0334719558723844
0,LS_oracle,0.0276885383472016
0,LS_oracle,0.057652439616001
0,LS_oracle,0.0405489636448251
0,LS_oracle,0.0859644812992604
0,LS_oracle,0.112992173661422
0,LS_oracle,0.105217298362264
0,LS_oracle,0.0672719126108852
0,LS_oracle,0.0743835101227122
0,LS_oracle,0.0870871714365462
0,LS_oracle,0.0635865618211839
0,LS_oracle,0.0412471697995029
0,LS_oracle,0.0240657187434437
0,LS_oracle,0.125185191448047
0,LS_oracle,0.0264668904254997
0,LS_oracle,0.0778384046651204
0,LS_oracle,0.0431405887328005
0,LS_oracle,0.0806160805413829
0,LS_oracle,0.0935318305881363
0,LS_oracle,0.0613706578729292
0,LS_oracle,0.0383239573315299
0,LS_oracle,0.0653575079918354
0,LS_oracle,0.0152880251895411
0,LS_oracle,0.0411700871140608
0,LS_oracle,0.0438845213833543
0,LS_oracle,0.057718079881163
0,LS_oracle,0.0553615343680951
0,LS_oracle,0.0443042534722971
0,LS_oracle,0.053469366072173
0,LS_oracle,0.086662205280978
0,LS_oracle,0.00715908711658964
0,LS_oracle,0.0746494030002895
0,LS_oracle,0.110468691579012
0,LS_oracle,0.0679818280858748
0,LS_oracle,0.08952119869185
0,LS_oracle,0.110815885433756
0,LS_oracle,0.123149624253969
0,LS_oracle,0.0318792655089604
0,LS_oracle,0.0807123575755755
0,LS_oracle,0.069448237677012
0,LS_oracle,0.103216685112866
0,LS_oracle,0.0714866263292036
0,LS_oracle,0.0424115136798731
0,LS_oracle,0.0930891839231527
0,LS_oracle,0.0647117957134336
0,LS_oracle,0.117205374989428
0,LS_oracle,0.0669895371679756
0,LS_oracle,0.0528447895657769
0,LS_oracle,0.00874912456340349
0,LS_oracle,0.0248668331310273
0,LS_oracle,0.086358868415934
0,LS_oracle,0.121355322697586
0,LS_oracle,0.0364897207958277
0,LS_oracle,0.0763187666455081
0,LS_oracle,0.0598242442933281
0,LS_oracle,0.0899504925540726
0,LS_oracle,0.0735262756431732
0,LS_oracle,0.0644344615171024
0,LS_oracle,0.072231615248203
0,LS_oracle,0.0786915477064212
0,LS_oracle,0.0945954864919607
0,LS_oracle,0.0591676549887883
0,LS_oracle,0.0696301881720145
0,LS_oracle,0.0222329348525858
0,LS_oracle,0.0644781836649331
0,LS_oracle,0.0864380095349211
0,LS_oracle,0.107071622480723
0,LS_oracle,0.0583453183162088
0,LS_oracle,0.0416121365862623
0,LS_oracle,0.0829011493999994
0,LS_oracle,0.0841188775360533
0,TS_oracle,0.0748159161480486
0,TS_oracle,0.0483176780318861
0,TS_oracle,0.0873538146491613
0,TS_oracle,0.0378548859756851
0,TS_oracle,0.0904374501802827
0,TS_oracle,0.0434302800375008
0,TS_oracle,0.041403609028118
0,TS_oracle,0.0345819516233143
0,TS_oracle,0.0888600371465784
0,TS_oracle,0.0653784527647612
0,TS_oracle,0.0200453865646302
0,TS_oracle,0.106095468052703
0,TS_oracle,0.107731037810743
0,TS_oracle,0.0180913948361978
0,TS_oracle,0.100504433270189
0,TS_oracle,0.0543614182692895
0,TS_oracle,0.108670246783426
0,TS_oracle,0.086873468103327
0,TS_oracle,0.066894399674776
0,TS_oracle,0.0769960257031763
0,TS_oracle,0.0488337271740478
0,TS_oracle,0.0659512069134092
0,TS_oracle,0.083696360079125
0,TS_oracle,0.127855440725802
0,TS_oracle,0.0816668327130217
0,TS_oracle,0.118977309605264
0,TS_oracle,0.0444144588135289
0,TS_oracle,0.0302547783271578
0,TS_oracle,0.139566670622291
0,TS_oracle,0.0784310327441151
0,TS_oracle,0.0767430438990182
0,TS_oracle,0.0106665226922062
0,TS_oracle,0.122849444335318
0,TS_oracle,0.0405882958502206
0,TS_oracle,0.119447489073386
0,TS_oracle,0.0258270338595985
0,TS_oracle,0.0770145694741531
0,TS_oracle,0.0665367766102587
0,TS_oracle,0.0947966976684631
0,TS_oracle,0.0782644958743024
0,TS_oracle,0.088980519808479
0,TS_oracle,0.0761537175127087
0,TS_oracle,0.0393428665550812
0,TS_oracle,0.0716921024691817
0,TS_oracle,0.0599659868453513
0,TS_oracle,0.0670033778817376
0,TS_oracle,0.0511659770848094
0,TS_oracle,0.063163126010725
0,TS_oracle,0.0628317206207214
0,TS_oracle,0.0920239196779586
0,TS_oracle,0.058736161105283
0,TS_oracle,0.0153830194404021
0,TS_oracle,0.146488171744812
0,TS_oracle,0.0328201477531047
0,TS_oracle,0.0239401713827636
0,TS_oracle,0.0872060075108676
0,TS_oracle,0.0688316215160028
0,TS_oracle,0.0714014090998136
0,TS_oracle,0.0616231013306923
0,TS_oracle,0.035171752464306
0,TS_oracle,0.0654996785687607
0,TS_oracle,-0.00591488913217919
0,TS_oracle,0.105709497145726
0,TS_oracle,0.132631450967502
0,TS_oracle,0.116039121303276
0,TS_oracle,0.0456492373055302
0,TS_oracle,0.00660488616034249
0,TS_oracle,0.0926478120193226
0,TS_oracle,0.09312139723112
0,TS_oracle,0.0614986931980395
0,TS_oracle,0.100432934258172
0,TS_oracle,0.0682558521483136
0,TS_oracle,0.0765614576908156
0,TS_oracle,0.0548087394355921
0,TS_oracle,0.0457900146935446
0,TS_oracle,0.122495086915241
0,TS_oracle,0.0466611351142638
0,TS_oracle,0.0861469389705076
0,TS_oracle,0.114423020395337
0,TS_oracle,0.145086797994865
0,TS_oracle,0.0801309365366276
0,TS_oracle,0.0847536903167652
0,TS_oracle,0.0949753800174906
0,TS_oracle,0.0735600728375712
0,TS_oracle,0.0497786162030598
0,TS_oracle,0.0307086707291655
0,TS_oracle,0.0407559718043782
0,TS_oracle,0.0583010786161189
0,TS_oracle,0.0230347184072557
0,TS_oracle,0.0433326791328918
0,TS_oracle,0.093165380742672
0,TS_oracle,0.0595642853541132
0,TS_oracle,0.0600995558461772
0,TS_oracle,0.0517394673826106
0,TS_oracle,0.0986360658979442
0,TS_oracle,0.0238544728342553
0,TS_oracle,0.05472840135612
0,TS_oracle,0.0431171365294865
0,TS_oracle,0.0489165376614571
0,TS_oracle,0.0592309275838072
0,TS_oracle,0.0585219657420692
0,TS_oracle,0.102276736424056
0,TS_oracle,0.122298632991336
0,TS_oracle,0.102949216983833
0,TS_oracle,0.0659549480638917
0,TS_oracle,0.1343619013441
0,TS_oracle,0.0572833388404881
0,TS_oracle,0.0476828439037695
0,TS_oracle,0.0333162245189556
0,TS_oracle,0.0135119396657937
0,TS_oracle,0.129585850985535
0,TS_oracle,0.0690399957162815
0,TS_oracle,0.0565498866896728
0,TS_oracle,0.00241483515530105
0,TS_oracle,0.0519414790590123
0,TS_oracle,0.0549718967524979
0,TS_oracle,0.0212895857450346
0,TS_oracle,0.145610399466119
0,TS_oracle,0.0752363553285373
0,TS_oracle,0.0799706691165791
0,TS_oracle,0.119422727679425
0,TS_oracle,0.0558009432821833
0,TS_oracle,0.0815997020567536
0,TS_oracle,0.0778829115303989
0,TS_oracle,0.00130549465697638
0,TS_oracle,0.145933700173945
0,TS_oracle,0.109970646902294
0,TS_oracle,0.0874067701790902
0,TS_oracle,0.113709068873994
0,TS_oracle,0.0334667004388414
0,TS_oracle,0.0276988176469173
0,TS_oracle,0.0576586301662005
0,TS_oracle,0.0405489636448251
0,TS_oracle,0.0858177838890819
0,TS_oracle,0.113176695091291
0,TS_oracle,0.105236252587076
0,TS_oracle,0.0670002588660017
0,TS_oracle,0.0744017618005948
0,TS_oracle,0.0876802949081694
0,TS_oracle,0.0636160570330775
0,TS_oracle,0.0412471697995029
0,TS_oracle,0.0240657187434437
0,TS_oracle,0.125185191448047
0,TS_oracle,0.0264049126817112
0,TS_oracle,0.0777025880150697
0,TS_oracle,0.0429410344566545
0,TS_oracle,0.0806037064039387
0,TS_oracle,0.0935306619287162
0,TS_oracle,0.0613644605505956
0,TS_oracle,0.038258055812272
0,TS_oracle,0.0654377736182392
0,TS_oracle,0.0153368052873806
0,TS_oracle,0.0411418016141409
0,TS_oracle,0.0435783673361885
0,TS_oracle,0.0577540101903986
0,TS_oracle,0.0553266793854656
0,TS_oracle,0.0442492511797994
0,TS_oracle,0.0535215214729654
0,TS_oracle,0.0871610254066995
0,TS_oracle,0.00689130875206834
0,TS_oracle,0.0746573218726629
0,TS_oracle,0.110468691579012
0,TS_oracle,0.0679818280858748
0,TS_oracle,0.0895574596330273
0,TS_oracle,0.11081350077333
0,TS_oracle,0.122289549643325
0,TS_oracle,0.0319911193723408
0,TS_oracle,0.0806892116011972
0,TS_oracle,0.0696364249940387
0,TS_oracle,0.103266803690342
0,TS_oracle,0.0715147798676514
0,TS_oracle,0.0424266190953448
0,TS_oracle,0.0930892201645985
0,TS_oracle,0.064711795713434
0,TS_oracle,0.117203139281567
0,TS_oracle,0.0669959177568014
0,TS_oracle,0.0528339264943514
0,TS_oracle,0.00860818288827869
0,TS_oracle,0.0248539616951469
0,TS_oracle,0.0863567798987575
0,TS_oracle,0.120886743539873
0,TS_oracle,0.0364897207958277
0,TS_oracle,0.0762506918047909
0,TS_oracle,0.0598242442933281
0,TS_oracle,0.0899504925540726
0,TS_oracle,0.0734822752748758
0,TS_oracle,0.0644344615171024
0,TS_oracle,0.0722334582216635
0,TS_oracle,0.0787165559809548
0,TS_oracle,0.0946015199790453
0,TS_oracle,0.059161756545296
0,TS_oracle,0.0696465442329919
0,TS_oracle,0.0222329348525858
0,TS_oracle,0.0645684009248428
0,TS_oracle,0.0864380095349222
0,TS_oracle,0.107071622480723
0,TS_oracle,0.0581980493982419
0,TS_oracle,0.0416121365862623
0,TS_oracle,0.0828844160314228
0,TS_oracle,0.0841188775360535
0.1,PLS,0.0661286365438958
0.1,PLS,0.0708920361343899
0.1,PLS,0.115839442322455
0.1,PLS,0.0955166466979938
0.1,PLS,0.0703136482964406
0.1,PLS,0.109478149201309
0.1,PLS,0.0616474405147427
0.1,PLS,0.11546868153329
0.1,PLS,0.0480188369040981
0.1,PLS,0.0804227237083019
0.1,PLS,0.0531577812279904
0.1,PLS,0.0717644165465092
0.1,PLS,0.0711384686563679
0.1,PLS,0.103276554390325
0.1,PLS,0.0667845423082047
0.1,PLS,0.101635623463603
0.1,PLS,0.0378572440289566
0.1,PLS,0.145366330640533
0.1,PLS,0.0972460012519396
0.1,PLS,0.0734687235832503
0.1,PLS,0.0127393286378461
0.1,PLS,0.026935674550574
0.1,PLS,0.0588363798601101
0.1,PLS,0.0852388953838041
0.1,PLS,0.0466408531715767
0.1,PLS,0.0804289022911007
0.1,PLS,0.108726638087173
0.1,PLS,0.0849384421035773
0.1,PLS,0.0623973379346328
0.1,PLS,0.0759167916339902
0.1,PLS,0.0899664664324054
0.1,PLS,0.0300156403161522
0.1,PLS,0.0735353289622174
0.1,PLS,0.086976623594287
0.1,PLS,0.0719786460712211
0.1,PLS,0.150571266831254
0.1,PLS,0.0581452545991312
0.1,PLS,0.102141724683599
0.1,PLS,0.0796146220684524
0.1,PLS,0.0662016069251603
0.1,PLS,0.0717937599524976
0.1,PLS,0.110152339025316
0.1,PLS,0.144836414018748
0.1,PLS,0.0603531503704702
0.1,PLS,0.0723608368990634
0.1,PLS,0.0771999973420345
0.1,PLS,-0.00423225958074525
0.1,PLS,0.0624618371326526
0.1,PLS,0.0470113095589884
0.1,PLS,0.0978478153489808
0.1,PLS,0.0860851089027439
0.1,PLS,0.10319420269684
0.1,PLS,0.184289249506617
0.1,PLS,0.0639795458355852
0.1,PLS,0.106236779478738
0.1,PLS,0.0641977103700166
0.1,PLS,0.0960698450448045
